Blue-winged x Cinnamon Teal (hybrid) (<em class="sci">Spatula discors x cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.1142857	0.1428571	0.1666667	0.3103448	0.0769231	0.1176471	0.15625	0.3283582	0.6272727	0.6627907	0.9004149	0.9232955	0.950783	0.9371859	0.9174484	0.9305835	0.8869814	0.7234043	0.5132075	0.3661972	0.0555556	0.0128205	0.047619	0.04	0.0588235	0.0175439	0.0	0.0015	0.0086957	0.0238095	0.0582524	0.13125	0.1779661	0.4794521	0.5728155	0.5974026	0.8020833	0.9230769	0.8067633	0.8464567	0.937931	0.9389313	0.9130435	0.8030303	0.625	0.5909091	0.2432432	0.4
Gadwall (<em class="sci">Mareca strepera</em>)	0.0285714	0.0	0.0	0.0344828	0.1538462	0.0	0.03125	0.0447761	0.1545455	0.1395349	0.340249	0.3863636	0.3847875	0.459799	0.2851782	0.3209256	0.2689557	0.1816694	0.2056604	0.0633803	0.0079365	0.025641	0.0238095	0.02	0.0	0.0350877	0.0	0.0095238	0.0	0.0119048	0.0097087	0.0125	0.0169492	0.0684932	0.0776699	0.1948052	0.4375	0.6153846	0.7149758	0.7007874	0.7931034	0.7938931	0.7888199	0.6666667	0.4583333	0.2727273	0.1081081	0.25
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610687	0.2670807	0.1742424	0.0	0.0	0.0	0.0
American Wigeon (<em class="sci">Mareca americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0290698	0.0746888	0.1107955	0.1118568	0.1582915	0.1013133	0.1338028	0.1130186	0.0261866	0.0339623	0.0117371	0.0	0.0128205	0.0	0.02	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0097087	0.0	0.0084746	0.0821918	0.223301	0.3116883	0.4270833	0.5576923	0.47343	0.4251969	0.4413793	0.3435115	0.4968944	0.4318182	0.0208333	0.0909091	0.0	0.0
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.6	0.7619048	0.7916667	0.7931034	0.7692308	0.7058824	0.84375	0.8358209	0.8636364	0.9476744	0.9253112	0.9573864	0.9239374	0.9271357	0.9136961	0.9185111	0.8955651	0.9148936	0.9320755	0.9225352	0.9126984	0.8717949	0.952381	0.86	0.8627451	0.7894737	0.7857143	0.8857143	0.7826087	0.75	0.8349515	0.81875	0.8305085	0.9452055	0.9514563	0.8701299	0.9791667	0.9615385	0.8454106	0.8858268	0.9517241	0.9770992	0.9503106	0.9469697	0.8125	0.8636364	0.6756757	0.9
American Wigeon x Mallard (hybrid) (<em class="sci">Mareca americana x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
American Black Duck (<em class="sci">Anas rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0447761	0.0363636	0.0406977	0.033195	0.0170455	0.0313199	0.0226131	0.0075047	0.0221328	0.0042918	0.0032733	0.0132075	0.0093897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0254237	0.0410959	0.0194175	0.0454545	0.09375	0.1282051	0.115942	0.1535433	0.137931	0.1145038	0.0931677	0.1287879	0.0625	0.0227273	0.0540541	0.05
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048309	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0272727	0.0988372	0.033195	0.0823864	0.0447427	0.0125628	0.0075047	0.0080483	0.0171674	0.0015	0.0037736	0.0	0.0079365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0119048	0.0097087	0.0125	0.0	0.0684932	0.0485437	0.0909091	0.21875	0.3397436	0.294686	0.3110236	0.2482759	0.2748092	0.1987578	0.1212121	0.0833333	0.0454545	0.027027	0.0
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0447761	0.1636364	0.2965116	0.4232365	0.6221591	0.7114094	0.6859296	0.6697936	0.7072435	0.5207439	0.1423895	0.0981132	0.0938967	0.0873016	0.0512821	0.047619	0.1	0.0392157	0.0701754	0.0857143	0.0190476	0.0434783	0.0595238	0.1650485	0.175	0.1864407	0.3424658	0.4951456	0.4545455	0.59375	0.7948718	0.6618357	0.6929134	0.8344828	0.8015267	0.7515528	0.5	0.1458333	0.0454545	0.0	0.05
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028409	0.0	0.0	0.0018762	0.0	0.0014306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0125	0.0084746	0.0	0.0	0.0064935	0.0104167	0.0192308	0.0	0.003937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.00625	0.0084746	0.0273973	0.0194175	0.0064935	0.0	0.0064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0465116	0.0871369	0.2272727	0.2438479	0.1834171	0.195122	0.1016097	0.1130186	0.0409165	0.0056604	0.0093897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0576923	0.0434783	0.1062992	0.1241379	0.0305344	0.0248447	0.0	0.0	0.0454545	0.0	0.0
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181818	0.005814	0.06639	0.2414773	0.3199105	0.2437186	0.2195122	0.1830986	0.1230329	0.1162029	0.0622642	0.0633803	0.1031746	0.0641026	0.0238095	0.0	0.0	0.0	0.0285714	0.047619	0.026087	0.0119048	0.0291262	0.0125	0.0423729	0.0273973	0.0582524	0.038961	0.0833333	0.0769231	0.1304348	0.2322835	0.1034483	0.1374046	0.1055901	0.0454545	0.0	0.0	0.0	0.0
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298507	0.1909091	0.3197674	0.5850622	0.7045455	0.738255	0.7437186	0.6078799	0.5442656	0.2446352	0.1031097	0.0358491	0.028169	0.0873016	0.0512821	0.0714286	0.1	0.0392157	0.1403509	0.0571429	0.0285714	0.0608696	0.0	0.0291262	0.025	0.0	0.0	0.0	0.038961	0.0208333	0.0641026	0.2028986	0.1811024	0.1793103	0.0839695	0.1180124	0.0530303	0.0	0.0454545	0.0	0.1
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0056818	0.0	0.0025126	0.0075047	0.0070423	0.0014306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003937	0.0068966	0.0229008	0.0062112	0.0	0.0	0.0	0.0	0.0
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298507	0.0636364	0.1046512	0.186722	0.3607955	0.4228188	0.5025126	0.4390244	0.4698189	0.2260372	0.1211129	0.0566038	0.0140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.025641	0.0289855	0.0314961	0.1241379	0.1145038	0.173913	0.0681818	0.0	0.0227273	0.0	0.0
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0041494	0.0113636	0.01566	0.0276382	0.0150094	0.0100604	0.0028612	0.0081833	0.0018868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096618	0.003937	0.0137931	0.0229008	0.0186335	0.0075758	0.0	0.0	0.0	0.0
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0	0.0022371	0.0	0.0	0.001006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048309	0.0	0.0	0.0076336	0.0062112	0.0	0.0	0.0	0.0	0.0
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.0285714	0.0	0.0	0.0	0.0	0.0	0.015625	0.1343284	0.4363636	0.5465116	0.780083	0.8977273	0.9105145	0.9170854	0.7692308	0.7263581	0.4120172	0.1260229	0.0301887	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.012987	0.0104167	0.1089744	0.4541063	0.7125984	0.8689655	0.8396947	0.8198758	0.6060606	0.1875	0.1136364	0.027027	0.05
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0	0.0015	0.0833333	0.0344828	0.0	0.1176471	0.03125	0.0597015	0.1181818	0.0523256	0.0954357	0.0767045	0.0290828	0.0125628	0.0075047	0.0130785	0.0028612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.003937	0.0206897	0.0229008	0.0186335	0.0075758	0.0	0.0	0.0	0.05
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0588235	0.03125	0.0746269	0.3	0.2209302	0.3278008	0.3664773	0.3243848	0.1180905	0.108818	0.0613682	0.0286123	0.0687398	0.0264151	0.0305164	0.0952381	0.0641026	0.1666667	0.04	0.0196078	0.0526316	0.0142857	0.0571429	0.0695652	0.047619	0.0194175	0.0	0.0169492	0.0273973	0.0194175	0.0324675	0.03125	0.0015	0.0193237	0.0314961	0.0965517	0.1832061	0.0869565	0.1287879	0.0416667	0.0	0.0	0.0
Wood Duck x Hooded Merganser (hybrid) (<em class="sci">Aix sponsa x Lophodytes cucullatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0	0.047619	0.0	0.0689655	0.0	0.0588235	0.078125	0.0447761	0.0363636	0.0639535	0.0746888	0.0710227	0.0380313	0.0226131	0.0037523	0.0171026	0.0114449	0.00982	0.0056604	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0	0.0076336	0.0	0.0075758	0.0	0.0454545	0.027027	0.05
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0056818	0.0313199	0.0276382	0.0281426	0.0110664	0.0028612	0.0212766	0.009434	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0497925	0.125	0.2170022	0.3040201	0.3227017	0.2947686	0.1516452	0.1816694	0.1	0.0798122	0.1428571	0.0384615	0.047619	0.12	0.0392157	0.0350877	0.0428571	0.0285714	0.0347826	0.0238095	0.0097087	0.0125	0.0	0.0	0.0485437	0.1558442	0.2083333	0.4102564	0.4057971	0.3385827	0.3862069	0.259542	0.0372671	0.1666667	0.0416667	0.0	0.0	0.0
duck sp. (<em class="sci">Anatidae (duck sp.)</em>)	0.0	0.0	0.0	0.0344828	0.0	0.0	0.03125	0.0298507	0.0090909	0.0174419	0.0207469	0.0085227	0.0134228	0.0025126	0.0037523	0.0050302	0.0042918	0.0016367	0.0	0.0070423	0.0079365	0.0	0.0238095	0.02	0.0	0.0	0.0285714	0.0095238	0.026087	0.0238095	0.0194175	0.00625	0.0508475	0.0410959	0.0679612	0.012987	0.0416667	0.0192308	0.0193237	0.015748	0.0275862	0.0	0.0186335	0.0227273	0.0	0.0	0.027027	0.0
waterfowl sp. (<em class="sci">Anatidae sp.</em>)	0.0	0.047619	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.005814	0.0041494	0.0	0.0022371	0.0	0.0	0.001006	0.0014306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0097087	0.0064935	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0
Northern Bobwhite (<em class="sci">Colinus virginianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371	0.0050251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wild Turkey (<em class="sci">Meleagris gallopavo</em>)	0.0	0.0	0.0416667	0.0344828	0.0769231	0.0588235	0.015625	0.0298507	0.0181818	0.0348837	0.0124481	0.0198864	0.049217	0.0603015	0.0863039	0.0794769	0.111588	0.0736498	0.045283	0.0704225	0.0793651	0.025641	0.0952381	0.14	0.0196078	0.0526316	0.0428571	0.1047619	0.0782609	0.0119048	0.0485437	0.0375	0.0423729	0.0547945	0.0873786	0.0584416	0.0416667	0.0641026	0.0338164	0.023622	0.0344828	0.0076336	0.0186335	0.0378788	0.0208333	0.0	0.0	0.0
