"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Great Blue Heron (Blue form)"	1.0271	1.018	1.0287	1.03166	17.17935	1.1237	1.0271	3.83364	1.0444	3.08928	1.2429	4.0	13.39438	1.0287	2.22007	1.0615	1.0181	1.0287	1.74529	1.0667	1.0405	1.0271	1.9385	1.0287	1.0287	1.0271	1.0287	1.0241	2.4567	5.14914	1.0287	1.0287	1.55591	3.15022	1.41421	1.2449	1.0271	1.2609	2.23607	1.0287	1.0271	1.0287	1.495	1.0287	1.0053	1.0287	1.0202	1.0181	1.0287	1.0287	1.0287	1.0287	0.0	1.0287	1.1429	1.0258	1.1083	1.0287	1.0287	1.0287	1.0206	1.0737	1.0287	1.4769	1.0947	1.0287	1.0287	1.0287	1.0287	3.4096	2.0575	1.0287	1.0287	1.2857	1.0287	1.0271	1.0287	3.3545	3.52351	1.0287	1.0271	1.0287	1.0181	1.0271	1.2623	5.61526	4.5599	1.4837	1.1027	1.4353	1.0271	1.1429	1.3061	1.0241	1.0271	1.0816	1.0287	1.0897	1.7218	1.0306	2.21766	1.49231	1.0464	1.0603	1.0241	1.133	1.018	1.018	1.0271	1.067	1.0287	3.0	7.32113	2.23607	1.44335	1.0287	1.0287	4.95433	1.0287	2.23607	1.51374	1.45493	2.27443	1.6086	1.0271	1.0287	1.0287	1.0287	1.0206	1.0287	1.7846	1.015	1.0155	1.0287	1.0271	1.0121	1.0287	1.82137	1.0287	1.0241	1.0385	1.0287	1.0287	10.78605	1.0287	1.0287	2.09752	1.42173	1.0287	1.55683	1.0271	1.0287	1.0287	1.0287	1.0287	1.0287	1.0271	1.0287	6.0	1.0271	1.0271	1.0287	1.0516	4.87683	1.0287	5.8837	1.0854	1.0096	1.0287	1.52224	1.0287	1.0287	1.5286	1.0271	1.2317	1.0287	1.0271	1.0287	2.0	3.8093	1.0287	3.67691	1.0287	1.0287	1.086	1.63	1.0287	1.8776	1.56397	1.86826	1.0287	1.0287	1.0287	4.0	2.23607	1.0909	1.0181	1.41421	1.0287	1.0287	1.75662	4.0	1.67826	1.42137	1.0287	11.53476	1.0287
"Black-crowned Night-Heron"	1.012	1.012	1.012	1.2622	17.78246	1.3018	1.0676	4.72206	1.0444	2.55806	1.4669	4.0	13.39438	1.012	3.00686	1.0615	1.0645	1.012	1.74529	1.4878	1.44141	1.0213	1.9385	1.012	1.012	1.0075	1.012	1.0215	3.4646	6.11908	1.012	1.012	1.55591	3.40226	1.41421	1.41719	1.0131	1.2609	2.23607	1.012	1.0198	1.012	2.32071	1.012	1.0428	1.012	1.0421	1.004	1.012	1.012	1.012	1.012	1.0287	0.0	1.1429	1.0608	1.1523	1.0263	1.0043	1.012	1.271	1.0737	1.012	1.6616	1.0947	1.0043	1.012	1.0206	1.012	3.4096	2.8556	1.012	1.0221	1.2857	1.012	1.012	1.012	3.91076	4.14048	1.012	1.015	1.012	1.012	1.012	1.1549	5.34953	5.09055	1.6231	1.1027	1.4353	1.004	1.1429	1.3061	1.0364	1.0169	1.0816	1.012	1.1111	2.02799	1.0442	2.4971	1.5528	1.1449	1.0623	1.0251	1.1558	1.0176	1.012	1.012	1.067	1.012	3.0	8.09229	2.23607	1.44335	1.012	1.012	5.88685	1.0043	2.23607	1.51374	1.45493	2.67838	1.6086	1.0323	1.0268	1.012	1.012	1.0276	1.012	1.7846	1.012	1.1351	1.012	1.012	1.0387	1.012	2.1892	1.012	1.012	1.0385	1.012	1.012	11.58534	1.012	1.012	2.09752	1.42272	1.012	1.55683	1.012	1.012	1.012	1.012	1.012	1.012	1.012	1.012	6.0	1.012	1.00001	1.012	1.0516	5.7732	1.012	5.8837	1.0854	1.0282	1.012	1.52224	1.012	1.012	1.5286	1.012	1.2317	1.012	1.0083	1.012	2.0	4.01386	1.012	3.67691	1.00615	1.00806	1.086	1.63	1.012	1.8776	1.56397	1.86826	1.012	1.012	1.0043	4.41212	2.23607	1.0909	1.0127	1.41421	1.0043	1.012	2.27999	4.59616	1.67826	1.42137	1.012	11.53476	1.012
"Northern Harrier"	1.2174	1.2174	1.2174	1.2376	17.18091	1.3018	1.2174	4.0401	1.2174	3.08928	1.4669	3.60234	12.68071	1.2174	2.22007	1.2174	1.172	1.2174	1.4459	1.172	1.44141	1.2174	1.3885	1.2174	1.2174	1.2174	1.2174	1.172	2.4594	5.15179	1.2174	1.172	1.55591	3.16673	1.172	1.172	1.44725	1.1429	2.0	1.2174	1.1333	1.2174	2.32071	1.2174	1.2174	1.172	1.1333	1.2174	1.2174	1.2174	1.2174	1.2174	1.172	1.2174	0.0	1.2174	1.1105	1.2174	1.2174	1.2174	1.172	1.1333	1.2174	1.5691	1.0568	1.2174	1.2174	1.2174	1.2174	2.94059	2.0236	1.2174	1.2174	1.172	1.2174	1.2174	1.2174	3.35571	3.90126	1.2174	1.2174	1.2174	1.2174	1.2174	1.429	5.61526	4.87778	1.6231	1.1027	1.1438	1.2174	1.0361	1.2174	1.1429	1.2174	1.1429	1.172	1.0246	1.9135	1.2174	2.4971	1.5	1.2174	1.2174	1.2174	1.1429	1.2174	1.2174	1.2174	1.2174	1.2174	2.8039	8.0	2.00016	1.42436	1.172	1.2174	5.57873	1.2174	2.00016	1.2664	1.43831	2.67838	1.442	1.2174	1.2174	1.2174	1.2174	1.2174	1.2174	1.4526	1.2174	1.2174	1.172	1.2174	1.2174	1.2174	2.1892	1.2174	1.2174	1.1429	1.2174	1.172	11.0	1.2174	1.2174	2.09752	1.50184	1.2174	1.1932	1.2174	1.2174	1.2174	1.2174	1.172	1.2174	1.2174	1.2174	5.88359	1.2174	1.2174	1.2174	1.2174	5.61017	1.2174	5.77396	1.2174	1.2174	1.2174	1.3149	1.2174	1.2174	1.3231	1.2174	1.2317	1.2174	1.2174	1.2174	1.33345	4.01386	1.2174	3.0	1.2174	1.2174	1.2174	1.4517	1.2174	1.4932	1.2259	1.70204	1.2174	1.51862	1.2174	4.40959	2.23607	1.1429	1.2174	1.46155	1.2174	1.172	2.27999	4.59616	1.172	1.2174	1.172	11.04536	1.43222
"Sharp-shinned Hawk"	1.0608	1.0608	1.0413	1.0498	17.17633	1.0216	1.0498	3.82162	1.0444	2.55806	1.1188	3.61948	13.39438	1.0498	2.07155	1.0608	1.0413	1.0608	1.65482	1.0667	1.0248	1.0608	1.51862	1.0608	1.0608	1.0498	1.0413	1.0608	2.4515	5.14404	1.0608	1.0608	1.0667	3.05894	1.41421	1.1111	1.42514	1.2609	2.23607	1.0608	1.0608	1.0608	1.32266	1.0608	1.0216	1.0608	1.0249	1.0608	1.0608	1.0608	1.0498	1.0608	1.0216	1.0608	1.1429	0.0	1.0286	1.0608	1.0608	1.0608	1.0204	1.0498	1.0608	1.4149	1.0851	1.0608	1.0608	1.0323	1.0608	2.6667	2.055	1.0608	1.0498	1.2857	1.0608	1.0608	1.0608	3.35218	3.519	1.0413	1.0608	1.0413	1.0608	1.0608	1.2489	5.34953	4.2474	1.0216	1.0608	1.4353	1.0498	1.1429	1.0488	1.0258	1.0498	1.0556	1.0608	1.1111	1.24593	1.0389	2.0099	1.4571	1.0498	1.0608	1.0413	1.0792	1.0608	1.0608	1.0608	1.0545	1.0608	3.0	7.30194	2.23607	1.44335	1.0608	1.0608	4.92845	1.0608	2.23607	1.3205	1.41421	2.23607	1.6086	1.0608	1.0323	1.0608	1.0608	1.0216	1.0608	1.53154	1.0413	1.0223	1.0608	1.0498	1.0223	1.0608	1.64091	1.0498	1.0608	1.0608	1.0608	1.0608	10.71967	1.0498	1.0608	1.69348	1.42514	1.0608	1.42514	1.0608	1.0608	1.0608	1.0608	1.0608	1.0608	1.0498	1.0608	5.89284	1.0608	1.0608	1.0608	1.0204	4.84786	1.0608	5.8837	1.0854	1.0204	1.0608	1.164	1.0608	1.0498	1.5286	1.0498	1.2317	1.0608	1.0608	1.0608	2.0	3.4614	1.0608	3.00007	1.0608	1.0608	1.0608	1.63	1.0608	1.67698	1.29397	1.86826	1.0608	1.0608	1.0608	3.7301	2.11891	1.0608	1.0608	1.1634	1.0608	1.0608	1.75662	4.0432	1.67826	1.0608	1.0608	11.53476	1.42322
"Cooper's Hawk"	1.1429	1.1429	1.1523	1.1429	17.15053	1.1429	1.1429	3.74683	1.1429	2.55806	1.1429	3.60234	13.39438	1.1256	2.02651	1.1151	1.0854	1.1523	1.65482	1.0854	1.0248	1.1523	1.51862	1.1523	1.1523	1.1429	1.1523	1.1429	2.4069	5.10029	1.1429	1.1523	1.0667	3.03803	1.1136	1.1429	1.44725	1.1523	2.23607	1.1523	1.1523	1.1523	1.28948	1.1523	1.1429	1.1523	1.0854	1.1429	1.1429	1.1523	1.1523	1.1523	1.1429	1.1429	1.1105	1.1429	0.0	1.1429	1.1523	1.1523	1.1429	1.1086	1.1523	1.4149	1.0947	1.1523	1.1523	1.1523	1.1523	2.94059	2.0043	1.1523	1.1429	1.1523	1.1523	1.1523	1.1523	3.33252	3.49672	1.1429	1.1429	1.1429	1.1429	1.1523	1.2578	5.34953	4.25158	1.1429	1.1523	1.4353	1.1429	1.025	1.1739	1.1523	1.1429	1.1429	1.1523	1.1129	1.1923	1.1429	2.0099	1.45	1.1429	1.1523	1.1429	1.1429	1.1429	1.1523	1.1523	1.0545	1.1523	3.0	7.28833	2.23607	1.42102	1.1523	1.1523	4.8549	1.1523	2.23607	1.314	1.1892	2.23607	1.6086	1.1429	1.1429	1.1523	1.1523	1.1429	1.1523	1.53154	1.1129	1.1429	1.1523	1.1429	1.1429	1.1523	1.57492	1.1523	1.1429	1.1429	1.1523	1.1523	10.70832	1.1429	1.1523	1.69348	1.43997	1.1523	1.42514	1.1523	1.1523	1.1523	1.1523	1.1523	1.1523	1.1429	1.1523	5.89284	1.1523	1.1429	1.1523	1.1429	4.80237	1.1523	5.8837	1.1523	1.1429	1.1523	1.2041	1.1523	1.1523	1.2889	1.1523	1.148	1.1523	1.1429	1.1523	2.0	3.36655	1.1523	3.00002	1.1523	1.1523	1.1523	1.63	1.1523	1.8776	1.27769	1.86826	1.1523	1.51862	1.1523	3.6309	1.61668	1.1429	1.1523	1.42201	1.1523	1.1523	1.75662	3.97171	1.67826	1.1523	1.1523	11.53476	1.42322
"Northern Goshawk"	1.0656	1.0656	1.0656	1.2622	17.18242	1.3018	1.0676	4.72206	1.0255	2.55806	1.2429	4.0	13.20642	1.0408	3.00686	1.0615	1.0656	1.0656	1.74529	1.4878	1.268	1.0656	1.9385	1.0656	1.0656	1.0656	1.0656	1.0408	2.90203	5.86882	1.0656	1.0656	1.46447	3.40226	1.41421	1.41719	1.0656	1.2609	2.23607	1.0656	1.0408	1.0656	2.13577	1.0656	1.0408	1.0656	1.0421	1.0408	1.0656	1.0656	1.0656	1.0656	1.0408	1.0656	1.1429	1.0608	1.1256	0.0	1.0656	1.0656	1.271	1.0737	1.0656	1.6293	1.0947	1.0656	1.0656	1.0408	1.0656	3.4096	2.53424	1.0656	1.0656	1.2857	1.0408	1.0656	1.0656	3.35688	4.14048	1.0656	1.0656	1.0656	1.0656	1.0656	1.41421	5.34953	4.26013	1.61621	1.1027	1.2225	1.0656	1.1429	1.1739	1.0408	1.0656	1.0753	1.0656	1.1111	2.02799	1.0442	2.5317	1.5528	1.1449	1.0385	1.0656	1.1558	1.0656	1.0656	1.0656	1.0545	1.0656	3.0	7.32661	2.23607	1.44335	1.0656	1.0656	5.88685	1.0656	2.23607	1.3205	1.44133	2.67838	1.6086	1.0656	1.0268	1.0656	1.0656	1.0408	1.0656	1.7846	1.0408	1.1351	1.0656	1.0656	1.0387	1.0656	2.1892	1.0656	1.0656	1.0385	1.0656	1.0408	11.37273	1.0656	1.0656	2.03121	1.42173	1.0656	1.3846	1.0656	1.0656	1.0656	1.0408	1.0656	1.0656	1.0656	1.0408	6.0	1.0656	1.0656	1.0656	1.0408	5.7732	1.0656	5.8837	1.0854	1.0656	1.0656	1.48439	1.0656	1.0656	1.4299	1.0656	1.2317	1.0656	1.0656	1.0408	2.0	4.37162	1.0656	3.67691	1.0656	1.0263	1.086	1.63	1.0656	1.8776	1.56397	1.66512	1.0656	1.0656	1.0263	4.53491	2.23607	1.0909	1.0656	1.42201	1.0656	1.0656	1.76411	4.59616	1.67826	1.42137	1.0656	10.8374	1.0656
"Northern Goshawk (American)"	1.0222	1.0222	1.0222	1.2622	17.78246	1.3018	1.0676	4.72206	1.0444	3.08928	1.4669	4.0	13.39438	1.0222	3.00686	1.0615	1.0645	1.0222	1.74529	1.4878	1.44141	1.0213	1.9385	1.0222	1.012	1.0075	1.0222	1.0222	3.4646	6.11908	1.0222	1.0222	1.55591	3.40226	1.41421	1.41719	1.0222	1.2609	2.23607	1.01568	1.0222	1.0222	2.32071	1.0222	1.0428	1.0222	1.0421	1.0222	1.0222	1.0222	1.0222	1.0222	1.0287	1.0222	1.1429	1.0608	1.1523	1.0263	0.0	1.0222	1.271	1.0737	1.0222	1.6616	1.0947	1.0222	1.0222	1.0222	1.0222	3.4096	2.8556	1.0222	1.0222	1.2857	1.0222	1.0222	1.0222	3.91076	4.14048	1.0222	1.0222	1.0222	1.0222	1.0222	1.1549	5.61526	5.09055	1.6231	1.1027	1.4353	1.00025	1.1429	1.3061	1.0364	1.0222	1.0816	1.0222	1.1111	2.02799	1.0442	2.5317	1.5528	1.1449	1.0623	1.0251	1.1558	1.0222	1.0222	1.0222	1.067	1.0222	2.93641	8.09229	2.23607	1.44335	1.012	1.0222	5.88685	1.0222	2.23607	1.51374	1.45493	2.67838	1.5846	1.0323	1.0268	1.0222	1.0222	1.0278	1.0222	1.7846	1.0222	1.1351	1.0222	1.0222	1.0387	1.0222	2.1892	1.0222	1.0222	1.0385	1.0222	1.0222	11.58534	1.0222	1.0222	2.09752	1.42272	1.0222	1.55683	1.0222	1.0222	1.0222	1.0222	1.0222	1.0222	1.0222	1.0222	6.0	1.0222	1.00001	1.0222	1.0516	5.7732	1.0222	5.8837	1.0854	1.0282	1.0222	1.52224	1.012	1.0222	1.5286	1.0222	1.2317	1.0222	1.0083	1.0222	2.0	4.37162	1.0222	3.67691	1.00615	1.0222	1.086	1.63	1.0222	1.8776	1.56397	1.86826	1.0222	1.0222	1.00025	4.53491	2.23607	1.0909	1.0222	1.41421	1.0222	1.0222	2.27999	4.59616	1.67826	1.42137	1.0222	11.53476	1.0222
"Accipiter sp."	1.0132	1.0105	1.0132	1.2622	17.78246	1.3018	1.0676	4.72206	1.0444	3.08928	1.4669	4.0	13.39438	1.0089	3.00686	1.0615	1.0645	1.0132	1.74529	1.4878	1.44141	1.0213	1.9385	1.0132	1.0132	1.0132	1.0132	1.0215	3.4646	6.11908	1.0132	1.0132	1.46447	3.40226	1.41421	1.41719	1.0132	1.2609	2.23607	1.0052	1.0198	1.0132	2.32071	1.0132	1.0428	1.0132	1.0421	1.0059	1.0132	1.0132	1.0132	1.0132	1.0287	1.0132	1.1429	1.0608	1.1523	1.0263	1.0132	0.0	1.271	1.0737	1.0132	1.6616	1.0923	1.0132	1.0132	1.0135	1.0132	3.4096	2.8556	1.0132	1.0221	1.2857	1.0132	1.0132	1.0132	3.91076	4.14048	1.0132	1.015	1.0132	1.01	1.0132	1.2578	5.61526	4.87778	1.6231	1.1027	1.4353	1.0089	1.1429	1.3061	1.0364	1.0169	1.0816	1.0132	1.1111	2.02799	1.0442	2.5317	1.5528	1.1449	1.0623	1.0251	1.1558	1.0176	1.0132	1.0132	1.0622	1.0132	3.0	8.09229	2.23607	1.44335	1.0132	1.0132	5.88685	1.0132	2.23607	1.51374	1.45493	2.67838	1.6086	1.0323	1.0268	1.0132	1.0132	1.0278	1.0132	1.7846	1.0089	1.1351	1.0132	1.0132	1.0387	1.0132	2.1892	1.0059	1.0132	1.0385	1.0132	1.0132	11.58534	1.0132	1.0132	2.03121	1.42173	1.0132	1.55683	1.0132	1.0132	1.0132	1.0059	1.0132	1.0132	1.0132	1.0089	6.0	1.0132	1.0059	1.0132	1.0223	5.7732	1.0132	5.8837	1.0854	1.0282	1.0132	1.52224	1.0132	1.0132	1.5286	1.0089	1.2317	1.0132	1.0089	1.0132	2.0	4.37162	1.0132	3.67691	1.0132	1.0132	1.086	1.63	1.0132	1.67698	1.56397	1.86826	1.0132	1.0132	1.0132	4.53491	2.23607	1.0909	1.0132	1.41421	1.0132	1.0132	2.27999	4.59616	1.67826	1.42137	1.0132	11.53476	1.0132
"Bald Eagle"	1.1432	1.1548	1.271	1.0724	17.13991	1.2284	1.0724	3.70818	1.0444	2.17484	1.0667	3.63924	13.39438	1.271	2.06026	1.1548	1.0493	1.271	1.74529	1.0667	1.0227	1.1548	1.51862	1.271	1.271	1.0724	1.271	1.1381	2.3885	5.08225	1.271	1.271	1.2667	3.03526	1.41421	1.2449	1.41421	1.271	2.23607	1.271	1.271	1.271	1.31426	1.2284	1.0222	1.271	1.02663	1.1548	1.2284	1.271	1.271	1.271	1.0222	1.271	1.1429	1.0249	1.0705	1.271	1.271	1.271	0.0	1.271	1.271	1.4769	1.0947	1.271	1.271	1.2284	1.271	2.94059	1.9391	1.271	1.1435	1.2857	1.271	1.271	1.271	3.32455	3.45338	1.155	1.1548	1.155	1.1548	1.271	1.271	5.06137	4.87778	1.556	1.271	1.4353	1.271	1.1429	1.3061	1.1548	1.0724	1.0816	1.271	1.1381	1.4149	1.0128	2.1328	1.49231	1.0724	1.271	1.0422	1.1318	1.1381	1.271	1.271	1.0622	1.271	2.93641	8.0	2.23607	1.44335	1.271	1.271	5.57873	1.271	2.23607	1.51374	1.45493	2.23607	1.4557	1.1381	1.271	1.271	1.271	1.02344	1.271	1.76353	1.271	1.0222	1.271	1.271	1.0222	1.271	1.7095	1.271	1.1381	1.1451	1.271	1.271	10.73484	1.271	1.271	1.69348	1.42173	1.271	1.55683	1.271	1.271	1.271	1.271	1.271	1.271	1.271	1.271	6.0	1.2284	1.271	1.271	1.0222	4.72787	1.271	5.8837	1.271	1.00921	1.271	1.52224	1.271	1.271	1.5286	1.271	1.2317	1.271	1.271	1.271	2.0	3.32866	1.271	3.67691	1.271	1.271	1.271	1.63	1.271	1.67698	1.56397	1.86826	1.271	1.271	1.271	4.28419	2.23607	1.1523	1.1523	1.1042	1.271	1.271	2.27999	4.04772	1.67826	1.42137	1.271	11.53476	1.271
"Red-shouldered Hawk"	1.0737	1.0737	1.0737	1.2622	17.78246	1.3018	1.0737	4.43462	1.0737	3.08928	1.2429	4.0	13.39438	1.0737	3.00686	1.0615	1.0737	1.0737	1.65482	1.4878	1.44141	1.0435	1.9385	1.0737	1.0737	1.0737	1.0737	1.0737	3.4646	6.11908	1.0737	1.0737	1.55591	3.40226	1.41421	1.41719	1.0737	1.038	2.07602	1.0737	1.038	1.0737	2.32071	1.0737	1.0737	1.0737	1.0421	1.0435	1.0737	1.0737	1.0737	1.0737	1.0737	1.0737	1.1429	1.0608	1.1256	1.0737	1.0737	1.0737	1.271	0.0	1.0737	1.6293	1.0947	1.0737	1.0737	1.0737	1.0737	3.4096	2.8556	1.0737	1.0737	1.2857	1.0737	1.0737	1.0737	3.91076	4.14048	1.0737	1.0737	1.0737	1.0737	1.0737	1.1549	5.61526	5.09055	1.6231	1.1027	1.4353	1.0435	1.1429	1.3061	1.0364	1.0435	1.0816	1.0737	1.1111	1.97145	1.0737	2.5317	1.5528	1.1449	1.0603	1.0435	1.1558	1.0737	1.0737	1.0737	1.067	1.0737	3.0	8.09229	2.00016	1.44335	1.0737	1.0737	5.88685	1.0435	2.00016	1.51374	1.45493	2.67838	1.6086	1.0737	1.0435	1.0435	1.0435	1.0737	1.0435	1.7846	1.0737	1.1351	1.0737	1.0737	1.0435	1.0737	2.1892	1.0737	1.0737	1.0385	1.0737	1.0737	11.37273	1.0737	1.0737	2.09752	1.44133	1.0737	1.55683	1.0737	1.0737	1.0737	1.0737	1.0737	1.0737	1.0737	1.0737	5.87428	1.0737	1.0737	1.0435	1.0516	5.7732	1.0737	5.8837	1.0816	1.0435	1.0737	1.52224	1.0737	1.0737	1.46652	1.0737	1.1228	1.0737	1.0737	1.0737	1.0737	4.37162	1.0435	3.00002	1.0435	1.0435	1.0435	1.63	1.0737	1.67698	1.28847	1.86826	1.0737	1.0737	1.0435	4.53491	2.23607	1.0143	1.0435	1.41421	1.0737	1.0737	2.27999	4.59616	1.41421	1.1023	1.0737	11.53476	1.44133
"Broad-winged Hawk"	1.0052	1.0105	1.0052	1.2622	17.78246	1.3018	1.0676	4.72206	1.0444	3.08928	1.4669	4.0	13.39438	1.0	3.00686	1.0615	1.0645	1.0052	1.74529	1.4878	1.44141	1.0213	1.9385	1.0052	1.0052	1.0075	1.0052	1.0215	3.4646	6.11908	1.0052	1.0052	1.55591	3.40226	1.41421	1.41719	1.0131	1.2609	2.23607	1.0052	1.0198	1.0052	2.32071	1.0052	1.0428	1.0052	1.0421	1.0	1.0052	1.0052	1.0052	1.0052	1.0287	1.0052	1.1429	1.0608	1.1523	1.0263	1.0052	1.0052	1.271	1.0737	0.0	1.6616	1.0947	1.0052	0.0052	1.0206	1.0052	3.4096	2.8556	1.0	1.0221	1.2857	1.0052	1.0	1.0052	3.91076	4.14048	1.0052	1.015	1.0114	1.01	1.0052	1.4179	5.61526	5.09055	1.6231	1.1027	1.3407	1.0	1.1429	1.3061	1.0364	1.0169	1.0816	1.0052	1.1111	2.02799	1.0442	2.5317	1.5528	1.1449	1.0623	1.0251	1.1558	1.0176	1.0091	1.0052	1.067	1.0052	3.0	8.09229	2.23607	1.44335	1.0052	1.0052	5.88685	1.0052	2.23607	1.51374	1.45493	2.67838	1.6086	1.0323	1.0268	1.0052	1.0052	1.0278	1.0052	1.7846	1.0	1.1351	1.0052	1.0052	1.0387	1.0052	2.1892	1.0052	1.0052	1.0385	1.0052	1.0	11.58534	1.0052	1.0052	2.09752	1.42173	1.0052	1.55683	1.0052	1.0052	1.0052	1.0	1.0052	1.0052	1.0052	1.0	6.0	1.0052	1.0052	1.0052	1.0516	5.7732	1.0052	5.8837	1.0854	1.0282	1.0052	1.52224	1.0052	1.0052	1.5286	1.0052	1.2317	1.0052	1.0083	1.011	2.0	4.37162	1.0052	3.67691	1.0052	1.0052	1.086	1.63	1.0	1.8776	1.56397	1.86826	1.0	1.0052	1.0052	4.53491	2.23607	1.0909	1.0127	1.41421	1.0052	1.0052	2.27999	4.59616	1.67826	1.42137	1.0052	11.53476	1.0052
